kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared2;6500;9;32;128;0.021632;0.68713
no_shared2;6500;9;64;128;0.021248;0.699548
no_shared2;6500;9;128;128;0.019872;0.747987
no_shared2;6500;9;256;128;0.02176;0.683088
no_shared2;6500;9;512;128;0.024416;0.608781
no_shared2;6500;9;8;256;0.022464;0.661681
no_shared2;6500;9;16;256;0.022528;0.659801
no_shared2;6500;9;32;256;0.022528;0.659801
no_shared2;6500;9;64;256;0.023168;0.641575
no_shared2;6500;9;128;256;0.020512;0.724649
no_shared2;6500;9;256;256;0.023936;0.620989
no_shared2;6500;9;512;256;0.024576;0.604818
no_shared2;6500;9;8;512;0.025792;0.576303
no_shared2;6500;9;16;512;0.02576;0.577019
no_shared2;6500;9;32;512;0.026624;0.558293
no_shared2;6500;9;64;512;0.026624;0.558293
no_shared2;6500;9;128;512;0.024576;0.604818
no_shared2;6500;9;256;512;0.024576;0.604818
no_shared2;6500;9;512;512;0.03072;0.483854
no_shared2;6500;9;8;1024;0.028544;0.52074
no_shared2;6500;9;16;1024;0.028192;0.527242
no_shared2;6500;9;32;1024;0.026976;0.551008
no_shared2;6500;9;64;1024;0.026976;0.551008
no_shared2;6500;9;128;1024;0.028192;0.527242
no_shared2;6500;9;256;1024;0.034656;0.428901
no_shared2;6500;9;512;1024;0.062048;0.239556
no_shared2;6500;10;8;16;0.050656;0.342388
no_shared2;6500;10;16;16;0.04096;0.423438
no_shared2;6500;10;32;16;0.031616;0.548583
no_shared2;6500;10;64;16;0.032768;0.529297
no_shared2;6500;10;128;16;0.026144;0.663403
no_shared2;6500;10;256;16;0.026272;0.66017
no_shared2;6500;10;512;16;0.03072;0.564583
no_shared2;6500;10;8;32;0.036128;0.480071
no_shared2;6500;10;16;32;0.025472;0.680905
no_shared2;6500;10;32;32;0.026304;0.659367
no_shared2;6500;10;64;32;0.026144;0.663403
no_shared2;6500;10;128;32;0.022176;0.782107
no_shared2;6500;10;256;32;0.021024;0.824962
no_shared2;6500;10;512;32;0.021248;0.816265
no_shared2;6500;10;8;64;0.022528;0.769886
no_shared2;6500;10;16;64;0.02256;0.768794
no_shared2;6500;10;32;64;0.022464;0.77208
no_shared2;6500;10;64;64;0.023584;0.735414
no_shared2;6500;10;128;64;0.020128;0.861685
no_shared2;6500;10;256;64;0.020608;0.841615
no_shared2;6500;10;512;64;0.027648;0.627315
no_shared2;6500;10;8;128;0.022912;0.756983
no_shared2;6500;10;16;128;0.023904;0.725569
no_shared2;6500;10;32;128;0.022784;0.761236
no_shared2;6500;10;64;128;0.02288;0.758042
no_shared2;6500;10;128;128;0.02112;0.821212
no_shared2;6500;10;256;128;0.022528;0.769886
no_shared2;6500;10;512;128;0.032576;0.532416
no_shared2;6500;10;8;256;0.024576;0.705729
no_shared2;6500;10;16;256;0.024576;0.705729
no_shared2;6500;10;32;256;0.024576;0.705729
no_shared2;6500;10;64;256;0.025792;0.672457
no_shared2;6500;10;128;256;0.022912;0.756983
no_shared2;6500;10;256;256;0.02656;0.653012
no_shared2;6500;10;512;256;0.032288;0.537165
no_shared2;6500;10;8;512;0.02688;0.645238
no_shared2;6500;10;16;512;0.026624;0.651442
no_shared2;6500;10;32;512;0.027712;0.625866
no_shared2;6500;10;64;512;0.02752;0.630233
no_shared2;6500;10;128;512;0.025952;0.668311
no_shared2;6500;10;256;512;0.027648;0.627315
no_shared2;6500;10;512;512;0.039232;0.442088
no_shared2;6500;10;8;1024;0.028576;0.606943
no_shared2;6500;10;16;1024;0.028736;0.603563
no_shared2;6500;10;32;1024;0.028704;0.604236
no_shared2;6500;10;64;1024;0.028992;0.598234
