kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;9;32;32;0.019104;0.837521
no_shared;1000;9;64;32;0.017664;0.905797
no_shared;1000;9;128;32;0.003328;4.80769
no_shared;1000;9;256;32;0.003392;4.71698
no_shared;1000;9;512;32;0.004704;3.40136
no_shared;1000;9;8;64;0.003488;4.58716
no_shared;1000;9;16;64;0.003584;4.46429
no_shared;1000;9;32;64;0.004064;3.93701
no_shared;1000;9;64;64;0.003552;4.5045
no_shared;1000;9;128;64;0.0032;5
no_shared;1000;9;256;64;0.003616;4.42478
no_shared;1000;9;512;64;0.004;4
no_shared;1000;9;8;128;0.00336;4.7619
no_shared;1000;9;16;128;0.004608;3.47222
no_shared;1000;9;32;128;0.004224;3.78788
no_shared;1000;9;64;128;0.003872;4.13223
no_shared;1000;9;128;128;0.003808;4.20168
no_shared;1000;9;256;128;0.00464;3.44828
no_shared;1000;9;512;128;0.018496;0.865052
no_shared;1000;9;8;256;0.004192;3.81679
no_shared;1000;9;16;256;0.01776;0.900901
no_shared;1000;9;32;256;0.018624;0.859106
no_shared;1000;9;64;256;0.018528;0.863558
no_shared;1000;9;128;256;0.018368;0.87108
no_shared;1000;9;256;256;0.004288;3.73134
no_shared;1000;9;512;256;0.004448;3.59712
no_shared;1000;9;8;512;0.003296;4.85437
no_shared;1000;9;16;512;0.003872;4.13223
no_shared;1000;9;32;512;0.00336;4.7619
no_shared;1000;9;64;512;0.003392;4.71698
no_shared;1000;9;128;512;0.015264;1.04822
no_shared;1000;9;256;512;0.01664;0.961538
no_shared;1000;9;512;512;0.004672;3.42466
no_shared;1000;9;8;1024;0.003168;5.05051
no_shared;1000;9;16;1024;0.004224;3.78788
no_shared;1000;9;32;1024;0.004;4
no_shared;1000;9;64;1024;0.003456;4.62963
no_shared;1000;9;128;1024;0.00352;4.54545
no_shared;1000;9;256;1024;0.005248;3.04878
no_shared;1000;9;512;1024;0.006624;2.41546
no_shared;1000;10;8;16;0.006432;2.48756
no_shared;1000;10;16;16;0.004352;3.67647
no_shared;1000;10;32;16;0.004064;3.93701
no_shared;1000;10;64;16;0.003776;4.23729
no_shared;1000;10;128;16;0.003616;4.42478
no_shared;1000;10;256;16;0.004032;3.96825
no_shared;1000;10;512;16;0.00432;3.7037
