kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000;7;16;32;0.008;0.224
no_shared;1000;7;32;32;0.006016;0.297872
no_shared;1000;7;64;32;0.0064;0.28
no_shared;1000;7;128;32;0.006816;0.262911
no_shared;1000;7;256;32;0.008128;0.220472
no_shared;1000;7;512;32;0.00928;0.193103
no_shared;1000;7;8;64;0.007456;0.240343
no_shared;1000;7;16;64;0.006048;0.296296
no_shared;1000;7;32;64;0.005952;0.301075
no_shared;1000;7;64;64;0.005984;0.299465
no_shared;1000;7;128;64;0.007392;0.242424
no_shared;1000;7;256;64;0.007904;0.226721
no_shared;1000;7;512;64;0.009792;0.183007
no_shared;1000;7;8;128;0.006272;0.285714
no_shared;1000;7;16;128;0.00576;0.311111
no_shared;1000;7;32;128;0.006144;0.291667
no_shared;1000;7;64;128;0.006176;0.290155
no_shared;1000;7;128;128;0.006208;0.28866
no_shared;1000;7;256;128;0.007168;0.25
no_shared;1000;7;512;128;0.00784;0.228571
no_shared;1000;7;8;256;0.006368;0.281407
no_shared;1000;7;16;256;0.005792;0.309392
no_shared;1000;7;32;256;0.005888;0.304348
no_shared;1000;7;64;256;0.006272;0.285714
no_shared;1000;7;128;256;0.0064;0.28
no_shared;1000;7;256;256;0.006944;0.258065
no_shared;1000;7;512;256;0.007488;0.239316
no_shared;1000;7;8;512;0.006304;0.284264
no_shared;1000;7;16;512;0.005824;0.307692
no_shared;1000;7;32;512;0.015872;0.112903
no_shared;1000;7;64;512;0.006752;0.265403
no_shared;1000;7;128;512;0.005856;0.306011
no_shared;1000;7;256;512;0.00688;0.260465
no_shared;1000;7;512;512;0.007008;0.255708
no_shared;1000;7;8;1024;0.00624;0.287179
no_shared;1000;7;16;1024;0.006464;0.277228
no_shared;1000;7;32;1024;0.00672;0.266667
no_shared;1000;7;64;1024;0.005952;0.301075
no_shared;1000;7;128;1024;0.007136;0.251121
no_shared;1000;7;256;1024;0.00752;0.238298
no_shared;1000;7;512;1024;0.010432;0.171779
no_shared;1000;8;8;16;0.01856;0.107759
no_shared;1000;8;16;16;0.011584;0.172652
no_shared;1000;8;32;16;0.008704;0.229779
no_shared;1000;8;64;16;0.006816;0.293427
no_shared;1000;8;128;16;0.007168;0.279018
no_shared;1000;8;256;16;0.008064;0.248016
no_shared;1000;8;512;16;0.009024;0.221631
no_shared;1000;8;8;32;0.011392;0.175562
no_shared;1000;8;16;32;0.00864;0.231481
no_shared;1000;8;32;32;0.00656;0.304878
no_shared;1000;8;64;32;0.00592;0.337838
no_shared;1000;8;128;32;0.006784;0.294811
no_shared;1000;8;256;32;0.007648;0.261506
no_shared;1000;8;512;32;0.009568;0.20903
no_shared;1000;8;8;64;0.0072;0.277778
no_shared;1000;8;16;64;0.00608;0.328947
no_shared;1000;8;32;64;0.006048;0.330688
no_shared;1000;8;64;64;0.005952;0.336021
no_shared;1000;8;128;64;0.006624;0.301932
no_shared;1000;8;256;64;0.007072;0.282805
no_shared;1000;8;512;64;0.00912;0.219298
no_shared;1000;8;8;128;0.005824;0.343407
no_shared;1000;8;16;128;0.0064;0.3125
no_shared;1000;8;32;128;0.005728;0.349162
no_shared;1000;8;64;128;0.008416;0.237643
no_shared;1000;8;128;128;0.006528;0.306373
no_shared;1000;8;256;128;0.007168;0.279018
no_shared;1000;8;512;128;0.008224;0.243191
no_shared;1000;8;8;256;0.006016;0.332447
no_shared;1000;8;16;256;0.005984;0.334225
no_shared;1000;8;32;256;0.005824;0.343407
no_shared;1000;8;64;256;0.00608;0.328947
no_shared;1000;8;128;256;0.005952;0.336021
no_shared;1000;8;256;256;0.006976;0.286697
no_shared;1000;8;512;256;0.007392;0.270563
no_shared;1000;8;8;512;0.006528;0.306373
no_shared;1000;8;16;512;0.00592;0.337838
no_shared;1000;8;32;512;0.006208;0.322165
no_shared;1000;8;64;512;0.005632;0.355114
no_shared;1000;8;128;512;0.006304;0.317259
no_shared;1000;8;256;512;0.006592;0.303398
no_shared;1000;8;512;512;0.006944;0.288018
no_shared;1000;8;8;1024;0.008576;0.233209
no_shared;1000;8;16;1024;0.008544;0.234082
no_shared;1000;8;32;1024;0.00832;0.240385
no_shared;1000;8;64;1024;0.008896;0.22482
no_shared;1000;8;128;1024;0.00832;0.240385
no_shared;1000;8;256;1024;0.007552;0.264831
no_shared;1000;8;512;1024;0.010112;0.197785
no_shared;1000;9;8;16;0.016544;0.138298
no_shared;1000;9;16;16;0.010976;0.208455
no_shared;1000;9;32;16;0.008928;0.256272
no_shared;1000;9;64;16;0.00672;0.340476
no_shared;1000;9;128;16;0.006528;0.35049
no_shared;1000;9;256;16;0.00768;0.297917
no_shared;1000;9;512;16;0.008864;0.258123
no_shared;1000;9;8;32;0.01024;0.223438
no_shared;1000;9;16;32;0.008288;0.276062
