kernel;element_count;bit_count;block_count;thread_count;time_ms;throughput
no_shared;1000000;9;128;64;0.07168;223.214
no_shared;1000000;9;256;64;0.04928;324.675
no_shared;1000000;9;512;64;0.047104;339.674
no_shared;1000000;9;8;128;0.421408;37.968
no_shared;1000000;9;16;128;0.223232;71.6743
no_shared;1000000;9;32;128;0.124736;128.271
no_shared;1000000;9;64;128;0.071808;222.816
no_shared;1000000;9;128;128;0.0496;322.581
no_shared;1000000;9;256;128;0.049312;324.465
no_shared;1000000;9;512;128;0.048928;327.011
no_shared;1000000;9;8;256;0.233312;68.5777
no_shared;1000000;9;16;256;0.126976;126.008
no_shared;1000000;9;32;256;0.074752;214.041
no_shared;1000000;9;64;256;0.049248;324.886
no_shared;1000000;9;128;256;0.04704;340.136
no_shared;1000000;9;256;256;0.046976;340.599
no_shared;1000000;9;512;256;0.04832;331.126
no_shared;1000000;9;8;512;0.134816;118.68
no_shared;1000000;9;16;512;0.07904;202.429
no_shared;1000000;9;32;512;0.049408;323.834
no_shared;1000000;9;64;512;0.046944;340.832
no_shared;1000000;9;128;512;0.047712;335.345
no_shared;1000000;9;256;512;0.047008;340.368
no_shared;1000000;9;512;512;0.04816;332.226
no_shared;1000000;9;8;1024;0.093888;170.416
no_shared;1000000;9;16;1024;0.053024;301.75
no_shared;1000000;9;32;1024;0.056192;284.738
no_shared;1000000;9;64;1024;0.047104;339.674
no_shared;1000000;9;128;1024;0.046528;343.879
no_shared;1000000;9;256;1024;0.047104;339.674
no_shared;1000000;9;512;1024;0.047104;339.674
no_shared;1000000;10;8;16;3.08717;5.18274
no_shared;1000000;10;16;16;1.5591;10.2623
no_shared;1000000;10;32;16;0.792576;20.1873
no_shared;1000000;10;64;16;0.412064;38.8289
no_shared;1000000;10;128;16;0.223232;71.6743
no_shared;1000000;10;256;16;0.13456;118.906
no_shared;1000000;10;512;16;0.073728;217.014
no_shared;1000000;10;8;32;1.55443;10.2931
no_shared;1000000;10;16;32;0.784992;20.3824
no_shared;1000000;10;32;32;0.403488;39.6542
no_shared;1000000;10;64;32;0.213216;75.0413
no_shared;1000000;10;128;32;0.119648;133.726
no_shared;1000000;10;256;32;0.071808;222.816
no_shared;1000000;10;512;32;0.05024;318.471
no_shared;1000000;10;8;64;0.790848;20.2314
no_shared;1000000;10;16;64;0.408672;39.1512
no_shared;1000000;10;32;64;0.217088;73.7028
no_shared;1000000;10;64;64;0.120832;132.415
no_shared;1000000;10;128;64;0.071712;223.115
no_shared;1000000;10;256;64;0.050496;316.857
no_shared;1000000;10;512;64;0.047072;339.905
