kernel;element_count;repeat;block_count;thread_count;time_ms;throughput;length
no-run-length;10000;9;8;32;0.110464;3.20865;194440
no-run-length;10000;9;16;32;0.060992;5.81125;194440
no-run-length;10000;9;32;32;0.034176;10.371;194440
no-run-length;10000;9;64;32;0.018432;19.2296;194440
no-run-length;10000;9;128;32;0.014464;24.505;194440
no-run-length;10000;9;256;32;0.011904;29.7749;194440
no-run-length;10000;9;512;32;0.008448;41.9555;194440
no-run-length;10000;9;8;64;0.058976;6.0099;194440
no-run-length;10000;9;16;64;0.033088;10.712;194440
no-run-length;10000;9;32;64;0.018912;18.7415;194440
no-run-length;10000;9;64;64;0.014336;24.7238;194440
no-run-length;10000;9;128;64;0.011776;30.0985;194440
no-run-length;10000;9;256;64;0.009408;37.6743;194440
no-run-length;10000;9;512;64;0.00976;36.3156;194440
no-run-length;10000;9;8;128;0.032768;10.8166;194440
no-run-length;10000;9;16;128;0.02048;17.3066;194440
no-run-length;10000;9;32;128;0.014368;24.6687;194440
no-run-length;10000;9;64;128;0.011648;30.4293;194440
no-run-length;10000;9;128;128;0.009088;39.0009;194440
no-run-length;10000;9;256;128;0.01024;34.6133;194440
no-run-length;10000;9;512;128;0.009792;36.1969;194440
no-run-length;10000;9;8;256;0.020576;17.2259;194440
no-run-length;10000;9;16;256;0.015616;22.6972;194440
no-run-length;10000;9;32;256;0.012288;28.8444;194440
no-run-length;10000;9;64;256;0.010176;34.831;194440
no-run-length;10000;9;128;256;0.009984;35.5008;194440
no-run-length;10000;9;256;256;0.01024;34.6133;194440
no-run-length;10000;9;512;256;0.01024;34.6133;194440
no-run-length;10000;9;8;512;0.01952;18.1578;194440
no-run-length;10000;9;16;512;0.014336;24.7238;194440
no-run-length;10000;9;32;512;0.011936;29.695;194440
no-run-length;10000;9;64;512;0.01024;34.6133;194440
no-run-length;10000;9;128;512;0.011424;31.0259;194440
no-run-length;10000;9;256;512;0.013952;25.4042;194440
no-run-length;10000;9;512;512;0.014656;24.184;194440
no-run-length;10000;9;8;1024;0.02048;17.3066;194440
no-run-length;10000;9;16;1024;0.01376;25.7587;194440
no-run-length;10000;9;32;1024;0.014336;24.7238;194440
no-run-length;10000;9;64;1024;0.01504;23.5665;194440
no-run-length;10000;9;128;1024;0.01552;22.8376;194440
no-run-length;10000;9;256;1024;0.014336;24.7238;194440
no-run-length;10000;9;512;1024;0.014336;24.7238;194440
no-run-length;10000;10;8;16;0.207872;1.70754;194950
no-run-length;10000;10;16;16;0.10832;3.27686;194950
no-run-length;10000;10;32;16;0.057344;6.18984;194950
no-run-length;10000;10;64;16;0.030784;11.5303;194950
no-run-length;10000;10;128;16;0.02;17.7475;194950
no-run-length;10000;10;256;16;0.014464;24.5402;194950
no-run-length;10000;10;512;16;0.012288;28.8859;194950
no-run-length;10000;10;8;32;0.112032;3.16829;194950
no-run-length;10000;10;16;32;0.059392;5.97639;194950
no-run-length;10000;10;32;32;0.032864;10.8006;194950
no-run-length;10000;10;64;32;0.0192;18.487;194950
no-run-length;10000;10;128;32;0.013984;25.3826;194950
no-run-length;10000;10;256;32;0.01184;29.9789;194950
no-run-length;10000;10;512;32;0.009152;38.7839;194950
no-run-length;10000;10;8;64;0.0592;5.99578;194950
no-run-length;10000;10;16;64;0.032768;10.8322;194950
no-run-length;10000;10;32;64;0.018752;18.9286;194950
no-run-length;10000;10;64;64;0.014432;24.5947;194950
no-run-length;10000;10;128;64;0.011648;30.473;194950
no-run-length;10000;10;256;64;0.008768;40.4824;194950
no-run-length;10000;10;512;64;0.009344;37.9869;194950
no-run-length;10000;10;8;128;0.03392;10.4643;194950
no-run-length;10000;10;16;128;0.02048;17.3315;194950
no-run-length;10000;10;32;128;0.014176;25.0388;194950
no-run-length;10000;10;64;128;0.01184;29.9789;194950
no-run-length;10000;10;128;128;0.009088;39.057;194950
no-run-length;10000;10;256;128;0.010208;34.7717;194950
no-run-length;10000;10;512;128;0.01024;34.6631;194950
no-run-length;10000;10;8;256;0.02256;15.7336;194950
no-run-length;10000;10;16;256;0.014336;24.7593;194950
no-run-length;10000;10;32;256;0.01232;28.8109;194950
no-run-length;10000;10;64;256;0.010208;34.7717;194950
no-run-length;10000;10;128;256;0.01024;34.6631;194950
no-run-length;10000;10;256;256;0.010464;33.9211;194950
no-run-length;10000;10;512;256;0.010432;34.0251;194950
no-run-length;10000;10;8;512;0.018784;18.8964;194950
no-run-length;10000;10;16;512;0.019456;18.2437;194950
no-run-length;10000;10;32;512;0.011616;30.557;194950
